# Saída de dados
#
#	Exemplo 02: Solução do P.V.I.
#
#		du/dt = f(t,u(t),v(t)) ,
#
#		dv/dt = g(t,u(t),v(t)) ,
#
#		f(t,u,v) = (1 + exp(-t)) * u*v / (1 + u*v*v)
#
#		g(t,u,v) = v/u
#
#		u(t0) = u0 ,  v(t0) = v0
#
#	pelo método de Euler com passo uniforme.
#
#
#	! tempo inicial         t0 = 0.000000e+00
#	! tempo final           tf = 1.000000e+01
#	! valor inicial para u  u0 = 1.000000e+00
#	! valor inicial para v  v0 = 5.000000e-01
#
#	! passo utilizado  h  = 1.000000e-03
#	! numero de pontos nt = 10001
#
# t		u		v
3.860000e-01	1.343393e+00	6.977368e-01
3.870000e-01	1.344345e+00	6.982562e-01
3.880000e-01	1.345297e+00	6.987756e-01
3.890000e-01	1.346249e+00	6.992950e-01
3.900000e-01	1.347202e+00	6.998144e-01
3.910000e-01	1.348154e+00	7.003339e-01
3.920000e-01	1.349107e+00	7.008534e-01
3.930000e-01	1.350060e+00	7.013728e-01
3.940000e-01	1.351013e+00	7.018924e-01
3.950000e-01	1.351966e+00	7.024119e-01
3.960000e-01	1.352920e+00	7.029314e-01
3.970000e-01	1.353873e+00	7.034510e-01
3.980000e-01	1.354827e+00	7.039706e-01
3.990000e-01	1.355781e+00	7.044902e-01
4.000000e-01	1.356735e+00	7.050098e-01
4.010000e-01	1.357689e+00	7.055294e-01
4.020000e-01	1.358644e+00	7.060491e-01
4.030000e-01	1.359598e+00	7.065688e-01
4.040000e-01	1.360553e+00	7.070885e-01
4.050000e-01	1.361508e+00	7.076082e-01
4.060000e-01	1.362463e+00	7.081279e-01
4.070000e-01	1.363418e+00	7.086476e-01
4.080000e-01	1.364373e+00	7.091674e-01
4.090000e-01	1.365328e+00	7.096872e-01
4.100000e-01	1.366284e+00	7.102070e-01
4.110000e-01	1.367240e+00	7.107268e-01
4.120000e-01	1.368195e+00	7.112466e-01
4.130000e-01	1.369151e+00	7.117664e-01
4.140000e-01	1.370108e+00	7.122863e-01
4.150000e-01	1.371064e+00	7.128062e-01
4.160000e-01	1.372020e+00	7.133261e-01
4.170000e-01	1.372977e+00	7.138460e-01
4.180000e-01	1.373933e+00	7.143659e-01
4.190000e-01	1.374890e+00	7.148858e-01
4.200000e-01	1.375847e+00	7.154058e-01
4.210000e-01	1.376804e+00	7.159258e-01
4.220000e-01	1.377761e+00	7.164458e-01
4.230000e-01	1.378719e+00	7.169658e-01
4.240000e-01	1.379676e+00	7.174858e-01
4.250000e-01	1.380634e+00	7.180058e-01
4.260000e-01	1.381592e+00	7.185259e-01
4.270000e-01	1.382549e+00	7.190460e-01
4.280000e-01	1.383507e+00	7.195660e-01
4.290000e-01	1.384466e+00	7.200862e-01
4.300000e-01	1.385424e+00	7.206063e-01
4.310000e-01	1.386382e+00	7.211264e-01
4.320000e-01	1.387341e+00	7.216466e-01
4.330000e-01	1.388299e+00	7.221667e-01
4.340000e-01	1.389258e+00	7.226869e-01
4.350000e-01	1.390217e+00	7.232071e-01
4.360000e-01	1.391176e+00	7.237273e-01
4.370000e-01	1.392135e+00	7.242475e-01
4.380000e-01	1.393094e+00	7.247678e-01
4.390000e-01	1.394053e+00	7.252880e-01
4.400000e-01	1.395012e+00	7.258083e-01
4.410000e-01	1.395972e+00	7.263286e-01
4.420000e-01	1.396931e+00	7.268489e-01
4.430000e-01	1.397891e+00	7.273692e-01
4.440000e-01	1.398851e+00	7.278896e-01
4.450000e-01	1.399811e+00	7.284099e-01
4.460000e-01	1.400771e+00	7.289303e-01
4.470000e-01	1.401731e+00	7.294506e-01
4.480000e-01	1.402691e+00	7.299710e-01
4.490000e-01	1.403652e+00	7.304914e-01
4.500000e-01	1.404612e+00	7.310119e-01
4.510000e-01	1.405573e+00	7.315323e-01
4.520000e-01	1.406533e+00	7.320528e-01
4.530000e-01	1.407494e+00	7.325732e-01
4.540000e-01	1.408455e+00	7.330937e-01
4.550000e-01	1.409416e+00	7.336142e-01
4.560000e-01	1.410377e+00	7.341347e-01
4.570000e-01	1.411338e+00	7.346552e-01
4.580000e-01	1.412299e+00	7.351758e-01
4.590000e-01	1.413260e+00	7.356963e-01
4.600000e-01	1.414222e+00	7.362169e-01
4.610000e-01	1.415183e+00	7.367375e-01
4.620000e-01	1.416145e+00	7.372581e-01
4.630000e-01	1.417106e+00	7.377787e-01
4.640000e-01	1.418068e+00	7.382993e-01
4.650000e-01	1.419030e+00	7.388199e-01
4.660000e-01	1.419992e+00	7.393406e-01
4.670000e-01	1.420954e+00	7.398612e-01
4.680000e-01	1.421916e+00	7.403819e-01
4.690000e-01	1.422878e+00	7.409026e-01
4.700000e-01	1.423840e+00	7.414233e-01
4.710000e-01	1.424802e+00	7.419440e-01
4.720000e-01	1.425765e+00	7.424648e-01
4.730000e-01	1.426727e+00	7.429855e-01
4.740000e-01	1.427690e+00	7.435063e-01
4.750000e-01	1.428652e+00	7.440271e-01
4.760000e-01	1.429615e+00	7.445479e-01
4.770000e-01	1.430578e+00	7.450687e-01
4.780000e-01	1.431540e+00	7.455895e-01
4.790000e-01	1.432503e+00	7.461103e-01
4.800000e-01	1.433466e+00	7.466312e-01
4.810000e-01	1.434429e+00	7.471520e-01
4.820000e-01	1.435392e+00	7.476729e-01
4.830000e-01	1.436355e+00	7.481938e-01
4.840000e-01	1.437319e+00	7.487147e-01
4.850000e-01	1.438282e+00	7.492356e-01
4.860000e-01	1.439245e+00	7.497565e-01
4.870000e-01	1.440209e+00	7.502774e-01
4.880000e-01	1.441172e+00	7.507984e-01
4.890000e-01	1.442136e+00	7.513193e-01
4.900000e-01	1.443099e+00	7.518403e-01
4.910000e-01	1.444063e+00	7.523613e-01
4.920000e-01	1.445026e+00	7.528823e-01
4.930000e-01	1.445990e+00	7.534033e-01
4.940000e-01	1.446954e+00	7.539244e-01
4.950000e-01	1.447918e+00	7.544454e-01
4.960000e-01	1.448882e+00	7.549665e-01
4.970000e-01	1.449845e+00	7.554875e-01
4.980000e-01	1.450809e+00	7.560086e-01
4.990000e-01	1.451774e+00	7.565297e-01
5.000000e-01	1.452738e+00	7.570508e-01
5.010000e-01	1.453702e+00	7.575719e-01
5.020000e-01	1.454666e+00	7.580931e-01
5.030000e-01	1.455630e+00	7.586142e-01
5.040000e-01	1.456594e+00	7.591354e-01
5.050000e-01	1.457559e+00	7.596565e-01
5.060000e-01	1.458523e+00	7.601777e-01
5.070000e-01	1.459487e+00	7.606989e-01
5.080000e-01	1.460452e+00	7.612201e-01
5.090000e-01	1.461416e+00	7.617414e-01
5.100000e-01	1.462381e+00	7.622626e-01
5.110000e-01	1.463345e+00	7.627838e-01
5.120000e-01	1.464310e+00	7.633051e-01
5.130000e-01	1.465274e+00	7.638264e-01
